instance,features,values,scores,target_label
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
272        0.0  -0.337904  -0.882384    0.51658  -0.204413  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
272  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
272  -0.026389  -0.301406  -1.086578     0.6676   0.858829  -1.144934   

     pixel_7_6  pixel_7_7  
272  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_0', 'pixel_2_7', 'pixel_3_7', 'pixel_6_0', 'pixel_3_0', 'pixel_1_0', 'pixel_4_1', 'pixel_7_0', 'pixel_5_4', 'pixel_1_5']","[-0.05806465198722751, 4.701679364200463, -0.0457389353746345, -0.03963009454234691, -0.026388990698462983, -0.05576317482402748, 0.7574371320495009, -0.0263889906984631, 1.3234166863398549, -1.3612586560607807]","[-0.6340490020812833, 0.35956908158172446, -0.31192662473474747, -0.10120988498533727, -0.09120988538305178, 0.0449317769466258, 0.040797767611560114, -0.033291041794150614, 0.03232452228983329, 0.02767962720194373]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
273        0.0  -0.337904  -0.464321   0.050295   0.969615   0.027632   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
273  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
273  -0.026389  -0.301406  -0.502071   -0.01182   0.858829   1.412746   

     pixel_7_6  pixel_7_7  
273  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_7', 'pixel_1_0', 'pixel_4_1', 'pixel_5_0', 'pixel_3_4', 'pixel_7_0', 'pixel_3_5', 'pixel_7_7', 'pixel_5_2', 'pixel_6_0']","[-0.0961539066298463, -0.05576317482402748, 1.6176350973459703, -0.05806465198722751, -0.9597034320420004, -0.0263889906984631, -1.289741786333269, -0.18695902517032026, 1.3851554198334621, -0.03963009454234691]","[-0.4128476479507209, 0.08190509365356183, 0.0525860662846128, 0.04423368489685518, 0.042404081288992125, 0.04211944811028253, 0.04146499887134968, 0.03851169432139269, 0.03801545072682589, 0.021395762459033258]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
274        0.0   1.824985   1.625996   0.982865   0.969615     1.6159   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
274   0.802037  -0.122381  -0.055763   1.573576  ...   1.315414  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
274  -0.026389   1.765996   1.835955   0.894073   0.858829    0.90121   

     pixel_7_6  pixel_7_7  
274  -0.245849  -0.186959  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_5_7', 'pixel_2_0', 'pixel_3_2', 'pixel_2_2', 'pixel_5_0', 'pixel_2_7', 'pixel_1_7', 'pixel_1_1', 'pixel_3_7']","[-0.05576317482402748, -0.0961539066298463, -0.03733266964732845, -1.4610783217942955, -1.7412419363443192, -0.05806465198722751, -0.11565628382525205, -0.12605859208882483, 1.5735761420038663, -0.0457389353746345]","[-0.0974144014877847, 0.0886396928565468, 0.08844639986064802, 0.08212692788369545, 0.07384961885098854, 0.05997521767102331, 0.04505049304687988, -0.04493689381412321, 0.04308516060419867, 0.030951603021646092]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
275        0.0  -0.337904   0.162774   0.982865   -0.90883  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
275  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.902921    2.97871   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
275  -0.026389  -0.301406  -0.307235   0.894073   0.858829   1.412746   

     pixel_7_6  pixel_7_7  
275   3.531256   9.117288  

[1 rows x 64 columns]","['pixel_6_7', 'pixel_6_0', 'pixel_5_7', 'pixel_3_3', 'pixel_2_7', 'pixel_1_4', 'pixel_6_4', 'pixel_7_7', 'pixel_3_0', 'pixel_2_0']","[2.9787103883402226, -0.03963009454234691, -0.0961539066298463, -1.4968234430593916, -0.11565628382525205, 1.1708539528112176, 1.2277178471022394, 9.117287526163022, -0.026388990698462983, -0.03733266964732845]","[0.050928867287523785, 0.033608435653515234, 0.02744868438205518, -0.026617391970451904, 0.025620693416492073, 0.024622250490106013, 0.022495805266068994, 0.02184768551084379, 0.016977706348427445, 0.009369658326530158]",1
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
276        0.0  -0.337904  -1.091416  -1.115417  -0.204413  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
276  -0.407648  -0.122381  -0.055763  -0.626063  ...   2.140401    1.91999   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
276  -0.026389  -0.301406  -1.086578  -0.917713   0.858829   1.583258   

     pixel_7_6  pixel_7_7  
276   1.264993  -0.186959  

[1 rows x 64 columns]","['pixel_5_7', 'pixel_1_0', 'pixel_1_5', 'pixel_3_4', 'pixel_6_6', 'pixel_2_7', 'pixel_5_6', 'pixel_1_2', 'pixel_3_5', 'pixel_5_0']","[-0.0961539066298463, -0.05576317482402748, -1.3612586560607807, -1.4461562827807497, 2.1404009541840785, -0.11565628382525205, 2.673877012608266, -1.7236761925034711, -1.1182932250972921, -0.05806465198722751]","[-0.37680781868896523, 0.07134529063364725, 0.06374200644877519, 0.05230352220681468, 0.04947419456347996, 0.04929776506463948, 0.046679981309210375, 0.045676157772370336, 0.043650312819509346, 0.0260969288003698]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
277        0.0  -0.337904  -1.091416   0.050295   0.734809   0.027632   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
277  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.696674  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
277  -0.026389  -0.301406  -0.696907  -0.238293   0.858829   1.071722   

     pixel_7_6  pixel_7_7  
277   0.257765  -0.186959  

[1 rows x 64 columns]","['pixel_5_7', 'pixel_2_0', 'pixel_3_0', 'pixel_4_3', 'pixel_4_4', 'pixel_3_7', 'pixel_6_7', 'pixel_3_4', 'pixel_5_0', 'pixel_4_6']","[-0.0961539066298463, -0.03733266964732845, -0.026388990698462983, 1.1117819283740598, 0.7897888972611937, -0.0457389353746345, -0.19745099779252528, 0.9861079709129972, -0.05806465198722751, -0.834989193608077]","[0.17768003597571358, -0.15874169698010632, 0.12448916989581592, 0.12135044864047843, 0.12053734991709895, 0.10212339638666948, 0.09612179978743549, 0.0945283375264394, 0.0769833442279907, 0.07470289898034654]",8
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
278        0.0  -0.337904   0.998901   0.749722   -0.90883  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
278  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
278  -0.026389   0.732295   0.861778  -0.238293    0.03703   0.560186   

     pixel_7_6  pixel_7_7  
278  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_0', 'pixel_2_7', 'pixel_4_3', 'pixel_5_7', 'pixel_4_5', 'pixel_6_7', 'pixel_7_0', 'pixel_0_7', 'pixel_1_6', 'pixel_3_3']","[-0.05806465198722751, -0.11565628382525205, 0.7910691649346291, -0.0961539066298463, -1.4832019545789719, -0.19745099779252528, -0.0263889906984631, -0.12238102150342442, 0.8988382981870815, 0.7113546142566074]","[0.1682923608307835, 0.1265006346231215, 0.1260622750316715, 0.1142004883966861, 0.11053329296861655, 0.09873186878269002, 0.08662529031576159, 0.08242767814257142, 0.07578448006133914, 0.07316702218419074]",8
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
279        0.0  -0.337904  -0.255289   0.982865   0.500004  -0.501791   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
279  -0.407648  -0.122381  22.839003   3.773215  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
279  -0.026389  -0.301406  -0.307235     0.6676   0.858829  -0.633398   

     pixel_7_6  pixel_7_7  
279  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_7', 'pixel_3_0', 'pixel_5_0', 'pixel_4_3', 'pixel_4_5', 'pixel_2_7', 'pixel_3_4', 'pixel_0_7', 'pixel_3_3', 'pixel_1_0']","[-0.0961539066298463, -0.026388990698462983, -0.05806465198722751, 1.1117819283740598, -1.4832019545789719, -0.11565628382525205, 0.9861079709129972, -0.12238102150342442, 0.8812144648193765, 22.839003174355252]","[0.16809306712931124, 0.15904269665362752, 0.15169840295336565, 0.12707770281477385, 0.12027772510421335, 0.10387822188121415, 0.09242089486939672, 0.09002703889973372, 0.07991058084519069, -0.06818234738363238]",8
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
280        0.0  -0.337904  -1.091416  -0.649132   0.500004  -0.854739   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
280  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
280  -0.026389  -0.301406  -1.086578  -0.464767   0.858829  -0.633398   

     pixel_7_6  pixel_7_7  
280  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_0', 'pixel_3_7', 'pixel_2_7', 'pixel_3_0', 'pixel_6_0', 'pixel_4_1', 'pixel_1_2', 'pixel_1_0', 'pixel_5_7', 'pixel_2_0']","[6.360312648447075, -0.0457389353746345, -0.11565628382525205, -0.026388990698462983, -0.03963009454234691, 2.764565717741263, -1.54040407347813, -0.05576317482402748, -0.0961539066298463, -0.03733266964732845]","[0.5851627114092984, -0.32500110224059364, -0.3215310154388182, -0.10486591759357836, -0.06973643575104944, 0.032736897396428905, 0.030842680202588943, 0.024822775934942896, 0.022605017284966424, 0.020995520301630884]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
281        0.0  -0.337904  -0.882384    0.51658   0.734809  -0.325317   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
281  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.109168  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
281  -0.026389  -0.301406  -0.891742   -0.01182   0.858829   1.583258   

     pixel_7_6  pixel_7_7  
281   1.768607  -0.186959  

[1 rows x 64 columns]","['pixel_5_7', 'pixel_5_0', 'pixel_7_0', 'pixel_3_0', 'pixel_6_6', 'pixel_3_7', 'pixel_2_0', 'pixel_3_5', 'pixel_4_2', 'pixel_5_2']","[-0.0961539066298463, -0.05806465198722751, -0.0263889906984631, -0.026388990698462983, 1.1091677445138175, -0.0457389353746345, -0.03733266964732845, -1.289741786333269, 1.3273404903770434, 1.2322541801422127]","[-0.482261650154091, 0.0855041764086387, -0.08217725555889907, 0.06596072700290187, 0.0658834237515411, 0.06547111168385547, 0.060848158117526106, 0.0561817337996194, 0.055547335157380834, 0.04500178677175045]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
282        0.0  -0.337904  -0.046258   0.982865   0.969615   1.792374   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
282   2.314143  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
282  -0.026389  -0.301406   1.056613  -0.464767   -2.42837  -1.144934   

     pixel_7_6  pixel_7_7  
282  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_0_7', 'pixel_7_4', 'pixel_6_5', 'pixel_1_0', 'pixel_3_7', 'pixel_6_0', 'pixel_2_2', 'pixel_6_2', 'pixel_0_5', 'pixel_3_0']","[-0.12238102150342442, -2.428369912334688, -1.4595926520598348, -0.05576317482402748, -0.0457389353746345, -0.03963009454234691, -1.7412419363443192, -0.9824510438730701, 1.7923738064571664, -0.026388990698462983]","[-0.22596894626096103, 0.09194822343338029, 0.06196979826292176, 0.04495728238539293, 0.043837502095320516, 0.03478596309179695, 0.03223081721523816, 0.031388176593496395, 0.03072404303246068, 0.023580411945395043]",7
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
283        0.0   2.906429   1.835028    0.51658   0.969615   1.792374   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
283   2.616565  -0.122381  -0.055763   2.202044  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
283  -0.026389   2.799697   1.835955   0.894073   -1.60657  -1.144934   

     pixel_7_6  pixel_7_7  
283  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_0_6', 'pixel_0_5', 'pixel_0_2', 'pixel_7_2', 'pixel_7_1', 'pixel_5_0', 'pixel_6_0', 'pixel_3_7', 'pixel_2_0']","[-0.05576317482402748, 2.6165645243791986, 1.7923738064571664, 1.8350275653264636, 1.8359554802872748, 2.799697166262973, -0.05806465198722751, -0.03963009454234691, -0.0457389353746345, -0.03733266964732845]","[-0.0862524920210801, 0.06465472969191877, 0.06412854519433327, 0.06284609531722722, 0.06238333825058433, 0.06187195548728518, 0.05176731647770266, 0.05041329544823696, 0.04417996213125941, 0.04371769492249737]",5
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
284        0.0   1.824985   2.253091   -0.41599  -2.787275  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
284  -0.407648  -0.122381  -0.055763   1.573576  ...   2.346648    1.91999   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
284  -0.026389   1.765996   1.835955   0.441126    0.03703    0.90121   

     pixel_7_6  pixel_7_7  
284   1.264993  -0.186959  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_7_7', 'pixel_6_7', 'pixel_2_0', 'pixel_1_0', 'pixel_6_0', 'pixel_4_5', 'pixel_3_2', 'pixel_7_6', 'pixel_5_3']","[-0.0263889906984631, -0.18695902517032026, 1.9199899262959736, -0.03733266964732845, -0.05576317482402748, -0.03963009454234691, -1.4832019545789719, -1.4610783217942955, 1.2649928905562935, 1.2041051961336684]","[-0.22587043986377547, -0.16013079728368484, 0.14765746767842003, -0.11125902241736164, -0.09863175489342621, 0.05233691849991151, 0.04828358667999487, 0.048052089749342296, 0.042578729018117004, 0.03886135325907866]",2
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
285        0.0  -0.337904  -1.091416  -2.281129   0.265198  -0.854739   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
285  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.540805  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
285  -0.026389  -0.301406  -1.086578  -2.503026    0.24248   -0.80391   

     pixel_7_6  pixel_7_7  
285  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_0', 'pixel_2_7', 'pixel_3_7', 'pixel_3_0', 'pixel_6_0', 'pixel_5_7', 'pixel_4_1', 'pixel_1_0', 'pixel_5_1', 'pixel_1_2']","[-0.05806465198722751, -0.11565628382525205, -0.0457389353746345, -0.026388990698462983, -0.03963009454234691, -0.0961539066298463, 0.7574371320495009, -0.05576317482402748, 2.462610036355167, -1.9069483115288126]","[-0.685930528145469, -0.2931325504047426, -0.2180046902129572, -0.11004832932483599, -0.08814314452503266, 0.03134724813659367, 0.031218682392775966, 0.03119944709689093, 0.03045848711973043, 0.02758005391870464]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
286        0.0  -0.337904   2.044059   0.982865   0.969615     1.6159   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
286   2.314143  -0.122381  -0.055763   1.259342  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
286  -0.026389  -0.301406   1.446284   0.894073   -1.81202  -1.144934   

     pixel_7_6  pixel_7_7  
286  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_0_6', 'pixel_7_2', 'pixel_0_5', 'pixel_5_7', 'pixel_0_2', 'pixel_6_0', 'pixel_2_0', 'pixel_7_0', 'pixel_3_0']","[-0.05576317482402748, 2.314143288834044, 1.4462844035318192, 1.6158995920084547, -0.0961539066298463, 2.044059242803604, -0.03963009454234691, -0.03733266964732845, -0.0263889906984631, -0.026388990698462983]","[-0.09568196803411716, 0.07181811475961443, 0.06751731080379025, 0.0670925533673837, 0.060322698164746245, 0.05731857687861931, 0.053354794335968785, -0.05319525539919498, 0.04506387228038648, -0.021185037222670084]",5
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
287        0.0  -0.337904   0.580838   0.050295   0.265198  -0.148843   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
287  -0.407648  -0.122381  -0.055763   0.630874  ...  -0.128312  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
287  -0.026389  -0.301406   0.861778   0.894073   0.858829  -0.121862   

     pixel_7_6  pixel_7_7  
287  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_3_2', 'pixel_2_2', 'pixel_5_0', 'pixel_3_7', 'pixel_1_3', 'pixel_7_1', 'pixel_6_3', 'pixel_4_5', 'pixel_7_0']","[-0.05576317482402748, -1.4610783217942955, -1.7412419363443192, -0.05806465198722751, -0.0457389353746345, -2.0356124266797786, -0.30140624683046907, -1.636494257329965, 1.0595816397063806, -0.0263889906984631]","[-0.10801895567496057, 0.08362385158489478, 0.0626179507216229, 0.055547672673327754, 0.04028340448996195, 0.036306075436744696, -0.034037282201579575, 0.030476499051999877, 0.02984702682415372, 0.02081737318090529]",3
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
288        0.0  -0.337904   0.371806   0.982865   0.969615  -0.501791   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
288  -0.407648  -0.122381  -0.055763   1.573576  ...  -0.128312  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
288  -0.026389  -0.301406   0.861778   0.894073   0.858829   1.583258   

     pixel_7_6  pixel_7_7  
288   1.768607  -0.186959  

[1 rows x 64 columns]","['pixel_7_0', 'pixel_7_7', 'pixel_6_7', 'pixel_2_0', 'pixel_3_0', 'pixel_5_0', 'pixel_5_7', 'pixel_4_5', 'pixel_6_3', 'pixel_1_0']","[-0.0263889906984631, -0.18695902517032026, -0.19745099779252528, -0.03733266964732845, -0.026388990698462983, -0.05806465198722751, -0.0961539066298463, -1.4832019545789719, 1.0321441044244517, -0.05576317482402748]","[-0.20241244681362472, -0.17146078566911535, -0.13747029907878175, -0.10744478286942075, -0.08057647600304514, 0.05982087790114346, -0.052295203005533225, 0.048735763694764865, 0.04344639764278324, -0.03925001728369566]",2
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
289        0.0  -0.337904  -1.091416  -1.814844   0.734809   0.027632   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
289  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
289  -0.026389  -0.301406  -1.086578   -1.37066   0.858829   -0.80391   

     pixel_7_6  pixel_7_7  
289  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_0', 'pixel_2_7', 'pixel_3_7', 'pixel_3_0', 'pixel_6_0', 'pixel_2_0', 'pixel_1_2', 'pixel_5_7', 'pixel_5_1', 'pixel_4_1']","[6.360312648447075, -0.11565628382525205, -0.0457389353746345, -0.026388990698462983, -0.03963009454234691, -0.03733266964732845, -1.9069483115288126, -0.0961539066298463, 4.795133045366149, 2.47783306264244]","[0.5106917352263353, -0.33672322383329645, -0.3047242054982942, -0.10297997793189899, -0.09017467320793264, -0.044577290682399226, 0.03437061211044325, 0.031150444340083155, 0.029968608218503744, 0.029694715573522306]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
290        0.0  -0.337904  -1.091416   0.283438   0.734809  -0.325317   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
290  -0.407648  -0.122381  -0.055763  -0.626063  ...   1.934154  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
290  -0.026389  -0.301406  -0.891742   0.214653   0.858829   1.583258   

     pixel_7_6  pixel_7_7  
290   2.020414  -0.186959  

[1 rows x 64 columns]","['pixel_5_7', 'pixel_2_0', 'pixel_1_0', 'pixel_5_2', 'pixel_4_2', 'pixel_3_4', 'pixel_4_1', 'pixel_3_7', 'pixel_6_6', 'pixel_3_5']","[-0.0961539066298463, -0.03733266964732845, -0.05576317482402748, 1.2322541801422127, 1.3273404903770434, -1.6083072330269994, 0.7574371320495009, -0.0457389353746345, 1.9341543122500264, -1.289741786333269]","[-0.38675146871657856, 0.0651365960496164, 0.060223531042723925, 0.057855618738622744, 0.05600431864491616, 0.05384212032534286, 0.04984747238566699, 0.048098230846191706, 0.044083020812135, 0.04260697537502496]",6
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
291        0.0  -0.337904   0.789869   0.982865  -0.439219  -0.678265   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
291  -0.407648  -0.122381  -0.055763  -0.626063  ...   0.902921  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
291  -0.026389  -0.301406   0.082436   0.894073   0.858829   1.242234   

     pixel_7_6  pixel_7_7  
291  -0.245849  -0.186959  

[1 rows x 64 columns]","['pixel_3_5', 'pixel_1_0', 'pixel_4_6', 'pixel_5_0', 'pixel_7_0', 'pixel_3_0', 'pixel_2_0', 'pixel_6_0', 'pixel_5_6', 'pixel_3_7']","[1.4534351934423573, -0.05576317482402748, 1.9789870522052593, -0.05806465198722751, -0.0263889906984631, -0.026388990698462983, -0.03733266964732845, -0.03963009454234691, 1.2865760375987298, -0.0457389353746345]","[0.09806107762632973, 0.08413850297095134, 0.07197710270008512, 0.06135028147246527, 0.06023494370720793, 0.05863929483734985, -0.05195930640090743, 0.048993230389902186, 0.048362367401348756, 0.04640830421831424]",9
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
292        0.0  -0.337904  -1.091416  -2.514271  -0.204413  -1.031214   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
292  -0.407648  -0.122381  -0.055763  -0.626063  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
292  -0.026389  -0.301406  -1.086578  -2.276553   0.858829  -0.462886   

     pixel_7_6  pixel_7_7  
292  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_5_0', 'pixel_3_7', 'pixel_2_7', 'pixel_3_0', 'pixel_6_0', 'pixel_2_0', 'pixel_4_1', 'pixel_1_2', 'pixel_3_6', 'pixel_7_0']","[-0.05806465198722751, -0.0457389353746345, -0.11565628382525205, -0.026388990698462983, -0.03963009454234691, -0.03733266964732845, 0.7574371320495009, -1.9069483115288126, 1.531865794412042, -0.0263889906984631]","[-0.555889757031993, -0.3256957279657276, -0.3160283494391939, -0.12771394675570602, -0.12223041424626271, 0.04783043190183944, 0.035665185911090545, 0.034996693471403856, 0.03249114951536054, 0.02928345912599396]",4
"     pixel_0_0  pixel_0_1  pixel_0_2  pixel_0_3  pixel_0_4  pixel_0_5  \
293        0.0   3.987873   2.253091   0.982865   0.969615   1.792374   

     pixel_0_6  pixel_0_7  pixel_1_0  pixel_1_1  ...  pixel_6_6  pixel_6_7  \
293   1.104458  -0.122381  -0.055763   2.830513  ...  -0.747052  -0.197451   

     pixel_7_0  pixel_7_1  pixel_7_2  pixel_7_3  pixel_7_4  pixel_7_5  \
293  -0.026389   3.833398   2.030791   -0.01182   -2.22292  -1.144934   

     pixel_7_6  pixel_7_7  
293  -0.497656  -0.186959  

[1 rows x 64 columns]","['pixel_1_0', 'pixel_3_7', 'pixel_0_6', 'pixel_0_2', 'pixel_0_5', 'pixel_7_1', 'pixel_3_0', 'pixel_7_2', 'pixel_5_7', 'pixel_7_0']","[-0.05576317482402748, -0.0457389353746345, 1.104458346653425, 2.2530909202807448, 1.7923738064571664, 3.8333983039607866, -0.026388990698462983, 2.030791018665003, -0.0961539066298463, -0.0263889906984631]","[-0.13585040057688155, -0.07161164388061801, 0.06373005641685012, 0.06249554004166733, 0.057346227022644865, 0.05640035549671289, 0.0527172906572604, 0.05220515167410114, 0.05169462174918434, 0.026895951644422583]",5
